h_c_id,h_c_d_id,h_c_w_id,h_d_id,h_w_id,h_date,h_amount,h_data
455,6,1,6,1,2018-10-20 21:31:48,10.00,E3l6WeYxp1ac1ol
456,6,1,6,1,2018-10-20 21:31:48,10.00,pja9HR7vcfGnAm6l
457,6,1,6,1,2018-10-20 21:31:48,10.00,nkg1crBu5G9y2J1f1vh
458,6,1,6,1,2018-10-20 21:31:48,10.00,a2oJ6xeLXyMD9yiA
459,6,1,6,1,2018-10-20 21:31:48,10.00,00vvXwxkkFzRtvuU
460,6,1,6,1,2018-10-20 21:31:48,10.00,Oc6dKenA4VPkLskunqH
461,6,1,6,1,2018-10-20 21:31:48,10.00,RhM5AduBcwroCUs
462,6,1,6,1,2018-10-20 21:31:48,10.00,bbYf9lSrn53FBqNMyPHG0wu
463,6,1,6,1,2018-10-20 21:31:48,10.00,yfTkSM6Lzc0SgR
464,6,1,6,1,2018-10-20 21:31:48,10.00,rahmeQ9BcymHpcfrvmU
465,6,1,6,1,2018-10-20 21:31:48,10.00,z6kHwUFjNlFSQA0vp6mY
466,6,1,6,1,2018-10-20 21:31:48,10.00,xBi4njzamG7bFX0kMs808K
467,6,1,6,1,2018-10-20 21:31:48,10.00,oiB49EgufNUzZgRWhAagvCjP
468,6,1,6,1,2018-10-20 21:31:48,10.00,Kpmp6eRN8tGh1mFIwhmJUS
469,6,1,6,1,2018-10-20 21:31:48,10.00,efjO09T4SLjwN7
470,6,1,6,1,2018-10-20 21:31:48,10.00,GBeNkNJkc3mAKGuVl9lO
471,6,1,6,1,2018-10-20 21:31:48,10.00,6V7P4Id5lceCXcZnxcd1DF
472,6,1,6,1,2018-10-20 21:31:48,10.00,grOphiqbPezh6
473,6,1,6,1,2018-10-20 21:31:48,10.00,gTASzTotX2z8
474,6,1,6,1,2018-10-20 21:31:48,10.00,W8EAvYdPRdMoDzUvfVSLJTS
475,6,1,6,1,2018-10-20 21:31:48,10.00,ZlVGEYPBbRmm14x
476,6,1,6,1,2018-10-20 21:31:48,10.00,zp1o9IV8vgEiBeK5mi
477,6,1,6,1,2018-10-20 21:31:48,10.00,q61sN7QrttPoUBpkG
478,6,1,6,1,2018-10-20 21:31:48,10.00,idmXGSxBsy5joL
479,6,1,6,1,2018-10-20 21:31:48,10.00,6nvDHOSRWOBujoRoSHn5oCzm
480,6,1,6,1,2018-10-20 21:31:48,10.00,BKNFrfSnEzOw7
481,6,1,6,1,2018-10-20 21:31:48,10.00,Qu8f0ME5SmqyK4Nchen
482,6,1,6,1,2018-10-20 21:31:48,10.00,iN2MopG9wOmSPaCH7UKs3q
483,6,1,6,1,2018-10-20 21:31:48,10.00,xKmbHzf0TmBYrxWMR0xAauG
484,6,1,6,1,2018-10-20 21:31:48,10.00,iumnAiowN2tCc8GRUZvS1s92
485,6,1,6,1,2018-10-20 21:31:48,10.00,XIdoWckj0uruI3NWl3
486,6,1,6,1,2018-10-20 21:31:48,10.00,v6xdb8OejEjzYCI0VXnT3DbQ
487,6,1,6,1,2018-10-20 21:31:48,10.00,domDLTUbNgfSsdufq3F
488,6,1,6,1,2018-10-20 21:31:48,10.00,fiZDVd8eYm6j78Avx9yCDCS
489,6,1,6,1,2018-10-20 21:31:48,10.00,ftWIc8lZ1zDZ9SBYe
490,6,1,6,1,2018-10-20 21:31:48,10.00,hMgTJHRRHe7YbIZ
491,6,1,6,1,2018-10-20 21:31:48,10.00,UDYB4TtSc59uOImFnEbEAej2
492,6,1,6,1,2018-10-20 21:31:48,10.00,dTdS0IFugdwKv3E
493,6,1,6,1,2018-10-20 21:31:48,10.00,lZKCPYpCcD0wBiU7
494,6,1,6,1,2018-10-20 21:31:48,10.00,cU2MZlOmKpVZB2xCdO0
495,6,1,6,1,2018-10-20 21:31:48,10.00,NPxN2mAbobsCE
496,6,1,6,1,2018-10-20 21:31:48,10.00,PgukyImyVtUyrg
497,6,1,6,1,2018-10-20 21:31:48,10.00,ZXK03JYYomNHBYcI
498,6,1,6,1,2018-10-20 21:31:48,10.00,QslEp3tHFmg0UoWK4k
499,6,1,6,1,2018-10-20 21:31:48,10.00,sAXgKJMDlTLZnMFvoG0S
500,6,1,6,1,2018-10-20 21:31:48,10.00,TxCia6NWxg4iBdK5VQY
501,6,1,6,1,2018-10-20 21:31:48,10.00,EXXCErfDXa4Gn
502,6,1,6,1,2018-10-20 21:31:48,10.00,luexpfaon7qKn07lfb
503,6,1,6,1,2018-10-20 21:31:48,10.00,4PKL1uFhzZgnD
504,6,1,6,1,2018-10-20 21:31:48,10.00,wMiOuxlC2Yczp8T3
505,6,1,6,1,2018-10-20 21:31:48,10.00,QvNTERhy9ywQBj
506,6,1,6,1,2018-10-20 21:31:48,10.00,VEOUhKiXm8CgloVQUXQ
507,6,1,6,1,2018-10-20 21:31:48,10.00,pon9oNZDJ3YdW
508,6,1,6,1,2018-10-20 21:31:48,10.00,ehQCzzMLxJCjwsNjQPumn
509,6,1,6,1,2018-10-20 21:31:48,10.00,OaeHQ5lGfHy2
510,6,1,6,1,2018-10-20 21:31:48,10.00,ZkbIPSg8AbtY
511,6,1,6,1,2018-10-20 21:31:48,10.00,EudOkBtmNNui06
512,6,1,6,1,2018-10-20 21:31:48,10.00,ab0I4ZKxCK34oMt74R
513,6,1,6,1,2018-10-20 21:31:48,10.00,w1xtHL3NLQhm6dGhgO
514,6,1,6,1,2018-10-20 21:31:48,10.00,n6iEVPEpgxmBSwC
515,6,1,6,1,2018-10-20 21:31:48,10.00,ZoWe5x0Orrjy
516,6,1,6,1,2018-10-20 21:31:48,10.00,szAtb8hP4RYjA
517,6,1,6,1,2018-10-20 21:31:48,10.00,0NLHoA1zXLA3UDQZvzLD
518,6,1,6,1,2018-10-20 21:31:48,10.00,E3LYmMfUphiMG6s
519,6,1,6,1,2018-10-20 21:31:48,10.00,5JT3m7bAa3rR
520,6,1,6,1,2018-10-20 21:31:48,10.00,kVRhBmh8o4Xk
521,6,1,6,1,2018-10-20 21:31:48,10.00,jqFlL9S02W5okqIeRgF5b
522,6,1,6,1,2018-10-20 21:31:48,10.00,Ejn3UHdaVFhZRMF
523,6,1,6,1,2018-10-20 21:31:48,10.00,Y4ZmgwrjU2iib3Uk
524,6,1,6,1,2018-10-20 21:31:48,10.00,8lJq1mCK5K5sRl67QCd7HACG
525,6,1,6,1,2018-10-20 21:31:48,10.00,NHlfKtcbtmCSHy
526,6,1,6,1,2018-10-20 21:31:48,10.00,6QTsrBZOqo0i4QHChaSnG
527,6,1,6,1,2018-10-20 21:31:48,10.00,UiZoio7wNRYYaVzL0WMj
528,6,1,6,1,2018-10-20 21:31:48,10.00,GBzHOZ51daTh
529,6,1,6,1,2018-10-20 21:31:48,10.00,SqrPGM7uLX30J6GlX
530,6,1,6,1,2018-10-20 21:31:48,10.00,E1YaGydpC07OwixKJNst
531,6,1,6,1,2018-10-20 21:31:48,10.00,bsmb6dh6RSvyNY01v
532,6,1,6,1,2018-10-20 21:31:48,10.00,Va4vNtVkpzgv5u
533,6,1,6,1,2018-10-20 21:31:48,10.00,9AFDysRF7Z19mTEMCdu
534,6,1,6,1,2018-10-20 21:31:48,10.00,j350J2RHYQ4TOIJMsnYRzCc
535,6,1,6,1,2018-10-20 21:31:48,10.00,PalMU5fpNcpcD8h5pgC
536,6,1,6,1,2018-10-20 21:31:48,10.00,biDrJksoohYHdpl
537,6,1,6,1,2018-10-20 21:31:48,10.00,zzKx4PLmjdDWS76ZeMdrNneJ
538,6,1,6,1,2018-10-20 21:31:48,10.00,TIUqiA5oxBYp8CahpwqAJ
539,6,1,6,1,2018-10-20 21:31:48,10.00,9Cx5VcxPZEqCD4yk3oPH
540,6,1,6,1,2018-10-20 21:31:48,10.00,NAkjgVkubvaDFA3x1
541,6,1,6,1,2018-10-20 21:31:48,10.00,eY0ZRBH6PBcCZjQV
542,6,1,6,1,2018-10-20 21:31:48,10.00,ihWnoxUtU7HyGkxLrjM0O
543,6,1,6,1,2018-10-20 21:31:48,10.00,JoGfGgJm6VazcqKzJo
544,6,1,6,1,2018-10-20 21:31:48,10.00,XFcQWiXhIs66Me7kY7R
545,6,1,6,1,2018-10-20 21:31:48,10.00,bXa3d52kFthUM
546,6,1,6,1,2018-10-20 21:31:48,10.00,JGElXa9GHLm55FTpV6q
547,6,1,6,1,2018-10-20 21:31:48,10.00,04VAoY4mfiDAOK3iam4y
548,6,1,6,1,2018-10-20 21:31:48,10.00,wN0h3RdWcwbv0XIV
549,6,1,6,1,2018-10-20 21:31:48,10.00,bjbpZkbrcm8Y9pGecPJZd
550,6,1,6,1,2018-10-20 21:31:48,10.00,Nz3uzUqrnSHpn9HjT8vI
551,6,1,6,1,2018-10-20 21:31:48,10.00,Bvw8TIwzm1gYERbBW8w
552,6,1,6,1,2018-10-20 21:31:48,10.00,rZUEErIJaJa4CBlwVRy
553,6,1,6,1,2018-10-20 21:31:48,10.00,Y2zIWfzUK5MAY93
554,6,1,6,1,2018-10-20 21:31:48,10.00,45FBDeAuWDTmeN16bsxOMl1L
555,6,1,6,1,2018-10-20 21:31:48,10.00,omFOvvJn89BX
556,6,1,6,1,2018-10-20 21:31:48,10.00,jFlXZ7CrOcaf7z8LOCSguoi
557,6,1,6,1,2018-10-20 21:31:48,10.00,CUgQBet9RknWl1
558,6,1,6,1,2018-10-20 21:31:48,10.00,575mqOTNCht1vcVlRNDg3GO
559,6,1,6,1,2018-10-20 21:31:48,10.00,fW6SkVN0iZfLWqTQDiLhxT
560,6,1,6,1,2018-10-20 21:31:48,10.00,gFqpl0eXDhf7Cak
561,6,1,6,1,2018-10-20 21:31:48,10.00,T1vNb25dVioRTT9L7WkMz
562,6,1,6,1,2018-10-20 21:31:48,10.00,8AOBEj3Atbp8Eh
563,6,1,6,1,2018-10-20 21:31:48,10.00,ewQyNODeyEal
564,6,1,6,1,2018-10-20 21:31:48,10.00,ufwRzVUjh2PZQHd0SUMSl52
565,6,1,6,1,2018-10-20 21:31:48,10.00,vsDeQ73kQydA884rC1nu
566,6,1,6,1,2018-10-20 21:31:48,10.00,Nis8Y4pKQOCi
567,6,1,6,1,2018-10-20 21:31:48,10.00,vld0ZNe0fPIYTwlepU69ut9G
568,6,1,6,1,2018-10-20 21:31:48,10.00,kNglZ0zTbvhOWHI7O
569,6,1,6,1,2018-10-20 21:31:48,10.00,wJGHKVXJHF19ndoxoS
570,6,1,6,1,2018-10-20 21:31:48,10.00,9kZB75OoXEvlDK6MiBMhixz
571,6,1,6,1,2018-10-20 21:31:48,10.00,0LIbGpaEHQZKRBDGe5
572,6,1,6,1,2018-10-20 21:31:48,10.00,BEp3quMOcDAtyvBissjr
573,6,1,6,1,2018-10-20 21:31:48,10.00,ySa2tSHCQmht
574,6,1,6,1,2018-10-20 21:31:48,10.00,nKGZR0xwB06kYdDo0R4sTN0B
575,6,1,6,1,2018-10-20 21:31:48,10.00,ojSqz4Gckh99GfZVpnKjXv
576,6,1,6,1,2018-10-20 21:31:48,10.00,r7WO744rizQfkiK
577,6,1,6,1,2018-10-20 21:31:48,10.00,iLM7YuN1gkjJGNmMWqAVzPay
578,6,1,6,1,2018-10-20 21:31:48,10.00,8Poi1fNb0eKoLGLzNcuxQ6
579,6,1,6,1,2018-10-20 21:31:48,10.00,CDFZFMsZLA8dreV25kdtN
580,6,1,6,1,2018-10-20 21:31:48,10.00,xriTDDaTQQ1kRe8T1
581,6,1,6,1,2018-10-20 21:31:48,10.00,9UNKp3mGjDTVG
582,6,1,6,1,2018-10-20 21:31:48,10.00,7zFsDXP4nB0CuQJ
583,6,1,6,1,2018-10-20 21:31:48,10.00,gJbvmw02H8uRTwYtD
584,6,1,6,1,2018-10-20 21:31:48,10.00,G6PNnQYq5MG2owZ6S9R
585,6,1,6,1,2018-10-20 21:31:48,10.00,t8xpDtse6GZL0W
586,6,1,6,1,2018-10-20 21:31:48,10.00,hOPwZOVUVfsnZ6i1kZM
587,6,1,6,1,2018-10-20 21:31:48,10.00,qRSXZ4N1KOXOx22Q
588,6,1,6,1,2018-10-20 21:31:48,10.00,ofiTEgCiPvmhdnyP
589,6,1,6,1,2018-10-20 21:31:48,10.00,U9DUofOPnxI5r9m
590,6,1,6,1,2018-10-20 21:31:48,10.00,qjhtp5hjRmbZB646Phd
591,6,1,6,1,2018-10-20 21:31:48,10.00,S5nQMW305PGlb9q
592,6,1,6,1,2018-10-20 21:31:48,10.00,Qgr0Gnw03Db3sUrpWsey0W9
593,6,1,6,1,2018-10-20 21:31:48,10.00,ybPVPp0Y2pIN
594,6,1,6,1,2018-10-20 21:31:48,10.00,OXtUapqh1Sl156zWXM2a
595,6,1,6,1,2018-10-20 21:31:48,10.00,Ouy9SX6GI5dS2Gsk6bROes
596,6,1,6,1,2018-10-20 21:31:48,10.00,F3JMd1KGO51EVJlF
597,6,1,6,1,2018-10-20 21:31:48,10.00,AXGDxx3t1aF3Di
598,6,1,6,1,2018-10-20 21:31:48,10.00,ySehBrsqz8w5Jjj6mdRG
599,6,1,6,1,2018-10-20 21:31:48,10.00,Hnr8jlnj0QJ1iUngqm
600,6,1,6,1,2018-10-20 21:31:48,10.00,FmRxv77tBPcd
601,6,1,6,1,2018-10-20 21:31:48,10.00,EwPANOSl05f7n1Ze6B1Lx4
602,6,1,6,1,2018-10-20 21:31:48,10.00,APQlbXzGh11pRrhvv4jQVxM
603,6,1,6,1,2018-10-20 21:31:48,10.00,7FjrFWeyIkasZMNf
604,6,1,6,1,2018-10-20 21:31:48,10.00,WYeLlBAb5ASG97B5ZAUU8RCt
605,6,1,6,1,2018-10-20 21:31:48,10.00,AgBRyx9RrFg7toaTT
606,6,1,6,1,2018-10-20 21:31:48,10.00,n4uVAIxHbVfiZVZx7
607,6,1,6,1,2018-10-20 21:31:48,10.00,jnF40APK21ZPl02MYp
608,6,1,6,1,2018-10-20 21:31:48,10.00,e07O4G0MTb6xKEOVmxZ5mx12
609,6,1,6,1,2018-10-20 21:31:48,10.00,JTNlKhqsQc77ae8VZdG
610,6,1,6,1,2018-10-20 21:31:48,10.00,0Dg4wNfiN4v8dPiXg
611,6,1,6,1,2018-10-20 21:31:48,10.00,NEpfugSnLcF5HaT
612,6,1,6,1,2018-10-20 21:31:48,10.00,VxME5R7lyoPoKPHG1492
613,6,1,6,1,2018-10-20 21:31:48,10.00,tdAZXeCenpVV3bysM
614,6,1,6,1,2018-10-20 21:31:48,10.00,fyb11RPV6MQIDM6VdtOR
615,6,1,6,1,2018-10-20 21:31:48,10.00,74I5sMe7bNrI1c0Is
616,6,1,6,1,2018-10-20 21:31:48,10.00,ObIwmBE7bpil6B
617,6,1,6,1,2018-10-20 21:31:48,10.00,wZpIwbJYnLBmMhKEmThz
618,6,1,6,1,2018-10-20 21:31:48,10.00,xr6gxL1FQ32QLt8Bl
619,6,1,6,1,2018-10-20 21:31:48,10.00,ZNN1zxzUg8AGzod
620,6,1,6,1,2018-10-20 21:31:48,10.00,rRXUH7TFS46yh7i0Epz
621,6,1,6,1,2018-10-20 21:31:48,10.00,afAnTfgDrCJeZh82
622,6,1,6,1,2018-10-20 21:31:48,10.00,hxsuo4L1ixTmZmWd6r
623,6,1,6,1,2018-10-20 21:31:48,10.00,zwGlwMGTDnMKD
624,6,1,6,1,2018-10-20 21:31:48,10.00,H7eaGsz9gfKWhxTbdSN
625,6,1,6,1,2018-10-20 21:31:48,10.00,Q5ds2KhsxTn8pQqpA9Ih
626,6,1,6,1,2018-10-20 21:31:48,10.00,e710RGsOigpgB8V
627,6,1,6,1,2018-10-20 21:31:48,10.00,cpAKWRp3bUmfW
628,6,1,6,1,2018-10-20 21:31:48,10.00,iiWJK3MsxjACaaXjPh5
629,6,1,6,1,2018-10-20 21:31:48,10.00,EN3p0doFOXv1
630,6,1,6,1,2018-10-20 21:31:48,10.00,v1YyVzeAhvetAdOgm
631,6,1,6,1,2018-10-20 21:31:48,10.00,5SoBjMrdR8rY1bJtmJICD
632,6,1,6,1,2018-10-20 21:31:48,10.00,HUvMS8TvRfAfBliJ
633,6,1,6,1,2018-10-20 21:31:48,10.00,2FQQOzt79wtX
634,6,1,6,1,2018-10-20 21:31:48,10.00,5m4X7QUEEwffYUDAlveoP85
635,6,1,6,1,2018-10-20 21:31:48,10.00,kes2oziqWfu0yjEvCw
636,6,1,6,1,2018-10-20 21:31:48,10.00,mvTuch2ikPmZdCehVEV
637,6,1,6,1,2018-10-20 21:31:48,10.00,cMi9JWMFneEs
638,6,1,6,1,2018-10-20 21:31:48,10.00,PZF84H0c2YVdbKUG7mZ3joN7
639,6,1,6,1,2018-10-20 21:31:48,10.00,OCV9iNxjITtMeoE5
640,6,1,6,1,2018-10-20 21:31:48,10.00,TncvmkATNuRNprHKFPotU1
641,6,1,6,1,2018-10-20 21:31:48,10.00,N5TA7dMDUGdsWR3karw
642,6,1,6,1,2018-10-20 21:31:48,10.00,gJsux1BfnB2g
643,6,1,6,1,2018-10-20 21:31:48,10.00,lGh42mdiw3SNQyx3SE3PnPd8
644,6,1,6,1,2018-10-20 21:31:48,10.00,zkI6VHZaqvA9YF49Dc
645,6,1,6,1,2018-10-20 21:31:48,10.00,1b6UR1i2PzQ6DHQS
646,6,1,6,1,2018-10-20 21:31:48,10.00,6dYNypj3L4AWv
647,6,1,6,1,2018-10-20 21:31:48,10.00,oHyaMslXtcmxadPpmZ5xy1G
648,6,1,6,1,2018-10-20 21:31:48,10.00,rKB7GxSsb6DH
649,6,1,6,1,2018-10-20 21:31:48,10.00,Ux1rMFqdoYW9
650,6,1,6,1,2018-10-20 21:31:48,10.00,e6ExnmsUOhByhNlb70VR1Bp
651,6,1,6,1,2018-10-20 21:31:48,10.00,uM4EQixWWspsHsk8
652,6,1,6,1,2018-10-20 21:31:48,10.00,SzEMi6reNkoFt3Z9u3wLjG
653,6,1,6,1,2018-10-20 21:31:48,10.00,NZbG4hUcXPvG1J
654,6,1,6,1,2018-10-20 21:31:48,10.00,MX6GNCAeHBEbsfPf
655,6,1,6,1,2018-10-20 21:31:48,10.00,EZRfUVKqazTofVVpJ
656,6,1,6,1,2018-10-20 21:31:48,10.00,OlrFbWiZpP3V
657,6,1,6,1,2018-10-20 21:31:48,10.00,rB6Fn17EqcGyp
658,6,1,6,1,2018-10-20 21:31:48,10.00,K7x793E4TsTVTVXRbM7KtBqI
659,6,1,6,1,2018-10-20 21:31:48,10.00,KA4KRCY7VvWglT5Vq
660,6,1,6,1,2018-10-20 21:31:48,10.00,OQRWToha8KNrgjr
661,6,1,6,1,2018-10-20 21:31:48,10.00,rnWhCU4AiCqa
662,6,1,6,1,2018-10-20 21:31:48,10.00,0xERCyBO6uQF
663,6,1,6,1,2018-10-20 21:31:48,10.00,bCBSeoNG02NChfuw7S
664,6,1,6,1,2018-10-20 21:31:48,10.00,qublnLveRzRNjn
665,6,1,6,1,2018-10-20 21:31:48,10.00,PubGovDJ3TgfyFzJmX6ZqQ
666,6,1,6,1,2018-10-20 21:31:48,10.00,h64SUWvfDARCm5
667,6,1,6,1,2018-10-20 21:31:48,10.00,aLP8i29Fux4Ie4bGcT8vUMiF
668,6,1,6,1,2018-10-20 21:31:48,10.00,xxIbE4gsl18nDZ4nqvYBC
669,6,1,6,1,2018-10-20 21:31:48,10.00,EaXqxxEUvcNgqUQASRYw8
670,6,1,6,1,2018-10-20 21:31:48,10.00,ftkqluMiKolKs
671,6,1,6,1,2018-10-20 21:31:48,10.00,Emd98RqIjLi3LVN
672,6,1,6,1,2018-10-20 21:31:48,10.00,pEnVf4gWmkNEQA18J
673,6,1,6,1,2018-10-20 21:31:48,10.00,lLgntd3YwJE0S
674,6,1,6,1,2018-10-20 21:31:48,10.00,uSNhCTiMRqRZIemT3vgZb4
675,6,1,6,1,2018-10-20 21:31:48,10.00,gpxEWpIHKbSCgJttPfPfR
676,6,1,6,1,2018-10-20 21:31:48,10.00,iPEXoCF9xSzCXTJOmzTy
677,6,1,6,1,2018-10-20 21:31:48,10.00,dK4i8fZakBNgLN4EFE2fD
678,6,1,6,1,2018-10-20 21:31:48,10.00,CtRsjx1fEciHaEAa
679,6,1,6,1,2018-10-20 21:31:48,10.00,09Po8lekwlLI2f4GsBrXkNP
680,6,1,6,1,2018-10-20 21:31:48,10.00,1Ho8EgptlnIpJ
681,6,1,6,1,2018-10-20 21:31:48,10.00,JwbqduKKimffYDvooMf4g
682,6,1,6,1,2018-10-20 21:31:48,10.00,Vh1nNlpVv6ocij49Qg
683,6,1,6,1,2018-10-20 21:31:48,10.00,jTUIaWj5Q7S9NR6k0
684,6,1,6,1,2018-10-20 21:31:48,10.00,8OZQHdS2TOqqDAWJYSumVO4T
685,6,1,6,1,2018-10-20 21:31:48,10.00,N4D53q1J2oOH
686,6,1,6,1,2018-10-20 21:31:48,10.00,S29QTsoJnhYzHZesMdGwBjYj
687,6,1,6,1,2018-10-20 21:31:48,10.00,7FO9xLy5YoBipi
688,6,1,6,1,2018-10-20 21:31:48,10.00,XzX3MlPqZAzJzXvSomgp1zh
689,6,1,6,1,2018-10-20 21:31:48,10.00,ETD1ypH1LIbhHU5S
690,6,1,6,1,2018-10-20 21:31:48,10.00,ad5rl3rhyKGBoF0JNnS
691,6,1,6,1,2018-10-20 21:31:48,10.00,KDx81II6OFbybVi2oiBrp
692,6,1,6,1,2018-10-20 21:31:48,10.00,6KtNsEzxDjQhh5a
693,6,1,6,1,2018-10-20 21:31:48,10.00,6En2PfRW6rs8F0k4GtQ
694,6,1,6,1,2018-10-20 21:31:48,10.00,OChrEQx105BSV
695,6,1,6,1,2018-10-20 21:31:48,10.00,Tara1zEZQgbn
696,6,1,6,1,2018-10-20 21:31:48,10.00,xNvasafg2vSdHcYxpG8V
697,6,1,6,1,2018-10-20 21:31:48,10.00,d6PqY5OTcANABeh6zjqIm1
698,6,1,6,1,2018-10-20 21:31:48,10.00,9n9aO6CgwcZx11W
699,6,1,6,1,2018-10-20 21:31:48,10.00,0KtDsYqHvjyKYKr5eBPo7
700,6,1,6,1,2018-10-20 21:31:48,10.00,4bYd4xmSTYordshIZ6QY
701,6,1,6,1,2018-10-20 21:31:48,10.00,FHD8VNdmkzdnunlc7
702,6,1,6,1,2018-10-20 21:31:48,10.00,gAMzg35Qw0jeQUdkGnmjis
703,6,1,6,1,2018-10-20 21:31:48,10.00,KcHaPpmkR9eqZZrHxkwV6XM
704,6,1,6,1,2018-10-20 21:31:48,10.00,RZB0IRfgEoBd59h7HyBA
705,6,1,6,1,2018-10-20 21:31:48,10.00,ptwSVnODgDibsgBYp3S62B
706,6,1,6,1,2018-10-20 21:31:48,10.00,2tXFy4wwjh9a
707,6,1,6,1,2018-10-20 21:31:48,10.00,CB1ktlVYfPRuyFLHqIwk5
708,6,1,6,1,2018-10-20 21:31:48,10.00,tPBvwaPyU8XPB213S
709,6,1,6,1,2018-10-20 21:31:48,10.00,APmFV2PaxInKxh
710,6,1,6,1,2018-10-20 21:31:48,10.00,NpSNc9ZkReO9h
711,6,1,6,1,2018-10-20 21:31:48,10.00,yL9zkO16DuWhU
712,6,1,6,1,2018-10-20 21:31:48,10.00,MdMZi39DvOv2SAl
713,6,1,6,1,2018-10-20 21:31:48,10.00,6TzU1VYtHH8B5YueN9StkD
714,6,1,6,1,2018-10-20 21:31:48,10.00,S5q1R8InGVeBCQKgq
715,6,1,6,1,2018-10-20 21:31:48,10.00,RUWLscuIBR54
716,6,1,6,1,2018-10-20 21:31:48,10.00,U5mPhDt5fcFz7M
717,6,1,6,1,2018-10-20 21:31:48,10.00,Lz5WqOcw2kfS5MQB8A2toO
718,6,1,6,1,2018-10-20 21:31:48,10.00,bfD6zIn6WugT2
719,6,1,6,1,2018-10-20 21:31:48,10.00,xSMRkGVH57HRwTlkyr4Nfj5W
720,6,1,6,1,2018-10-20 21:31:48,10.00,D5isioGYkZXJjfKTh3rj6
721,6,1,6,1,2018-10-20 21:31:48,10.00,kWYdHJnh9tqvtzB
722,6,1,6,1,2018-10-20 21:31:48,10.00,MosgbeBD6SKnW5ueiqBjPQa
723,6,1,6,1,2018-10-20 21:31:48,10.00,Ax95euVKrvcaj
724,6,1,6,1,2018-10-20 21:31:48,10.00,4G0SE4FXiWU3q
725,6,1,6,1,2018-10-20 21:31:48,10.00,97nVuOUEUMW2AiT2XtkU
726,6,1,6,1,2018-10-20 21:31:48,10.00,ygArWOoIKvBUuputlMiGCsI4
727,6,1,6,1,2018-10-20 21:31:48,10.00,QI2V4gzfSx109
728,6,1,6,1,2018-10-20 21:31:48,10.00,W8lusExBLuS8ekK
729,6,1,6,1,2018-10-20 21:31:48,10.00,XAbl099Dk6js
730,6,1,6,1,2018-10-20 21:31:48,10.00,qrAe5tDToIFgPt
731,6,1,6,1,2018-10-20 21:31:48,10.00,Xjn80TBn1Dg0
732,6,1,6,1,2018-10-20 21:31:48,10.00,Agib4m22IPcsaEdNS
733,6,1,6,1,2018-10-20 21:31:48,10.00,NETrYfey4QqkxPJWHXnc3Aw
734,6,1,6,1,2018-10-20 21:31:48,10.00,kMcGl7IWga8FUwzHO03jfk5Z
735,6,1,6,1,2018-10-20 21:31:48,10.00,WTskWqRdYfbFvRrx
736,6,1,6,1,2018-10-20 21:31:48,10.00,yerEIJPrgt55Egc
737,6,1,6,1,2018-10-20 21:31:48,10.00,TvAAcnCbVWr0qtNHWuA4
738,6,1,6,1,2018-10-20 21:31:48,10.00,ydVDMNYXDYaGiCx
739,6,1,6,1,2018-10-20 21:31:48,10.00,FjvOhv5vLQrYy
740,6,1,6,1,2018-10-20 21:31:48,10.00,T5uVNS4gSmOKqHUd1OfY0k1p
741,6,1,6,1,2018-10-20 21:31:48,10.00,ERfDhYdk2hpYN2WC4CW
742,6,1,6,1,2018-10-20 21:31:48,10.00,EaJzPUj6bhD6kz5
743,6,1,6,1,2018-10-20 21:31:48,10.00,eD2X5pNyQKypgHGmdkNUC
744,6,1,6,1,2018-10-20 21:31:48,10.00,TvjoNmeBG5htYeVFYo
745,6,1,6,1,2018-10-20 21:31:48,10.00,bIHcKQrTnybh
746,6,1,6,1,2018-10-20 21:31:48,10.00,h8dBOdm6ysp2SKRS7
747,6,1,6,1,2018-10-20 21:31:48,10.00,h0JmFwmIFWCg
748,6,1,6,1,2018-10-20 21:31:48,10.00,QQlE1ke8t4tOqT8d1yIrkE1t
749,6,1,6,1,2018-10-20 21:31:48,10.00,aiQlbf68ZoUtnrF
750,6,1,6,1,2018-10-20 21:31:48,10.00,9Aur4sfdh1ZF1
751,6,1,6,1,2018-10-20 21:31:48,10.00,BOMDlpgiZ4enh7
752,6,1,6,1,2018-10-20 21:31:48,10.00,UGlnjbNYwqnOi
753,6,1,6,1,2018-10-20 21:31:48,10.00,IRB9wPQNmKd1PJHMTpnO
754,6,1,6,1,2018-10-20 21:31:48,10.00,LvQpHS0AU3mBt
755,6,1,6,1,2018-10-20 21:31:48,10.00,e6hBedzE3RmSLYkvE
756,6,1,6,1,2018-10-20 21:31:48,10.00,nRMT37EizZ1vj9qlWd
757,6,1,6,1,2018-10-20 21:31:48,10.00,OzXL382I9gAs7
758,6,1,6,1,2018-10-20 21:31:48,10.00,3ouQExz1t3prLYaR
759,6,1,6,1,2018-10-20 21:31:48,10.00,Nri8xmEWnmxkgN8M
760,6,1,6,1,2018-10-20 21:31:48,10.00,UN66cq0OIs2eF7jQZg6IqBb
761,6,1,6,1,2018-10-20 21:31:48,10.00,tXGKXDiU1hJMg1GP3UGcccRx
762,6,1,6,1,2018-10-20 21:31:48,10.00,7Nz8AHD9Rd1HgVn2
763,6,1,6,1,2018-10-20 21:31:48,10.00,rvDMJloDbymNMY33wwip
764,6,1,6,1,2018-10-20 21:31:48,10.00,g0W2pkA3qpbGecRx
765,6,1,6,1,2018-10-20 21:31:48,10.00,I9GQxhSvfBiXgc2C
